Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
4046131,122309006,St. Louis encephalitis virus identification,Procedure,Measurement,SNOMED,Valid,Standard
4046132,122311002,Astrovirus detection,Procedure,Measurement,SNOMED,Valid,Standard
4046133,122320006,Chlamydia pneumoniae RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046134,122327009,Entamoeba histolytica DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046135,122328004,Enterococcus species rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046136,122332005,Haemophilus influenzae rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046138,122339001,Measurement of Haemophilus influenzae type b antibody,Procedure,Measurement,SNOMED,Valid,Standard
4046139,122344008,Haemophilus influenzae F antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046140,122352006,Lassa virus antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046141,122356009,Neisseria meningitidis A antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046142,122357000,Neisseria meningitidis B antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046143,122360007,Measurement of Neospora caninum antibody,Procedure,Measurement,SNOMED,Valid,Standard
4046144,122364003,Parainfluenza virus antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046145,122368000,Hepatitis D virus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046146,122370009,Histoplasma capsulatum DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046148,122372001,Japanese encephalitis virus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046149,122376003,Mobiluncus species rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046150,122387006,Neisseria meningitidis culture,Procedure,Measurement,SNOMED,Valid,Standard
4046243,122388001,Herpes simplex virus 1 culture,Procedure,Measurement,SNOMED,Valid,Standard
4046244,122392008,Salmonella species culture,Procedure,Measurement,SNOMED,Valid,Standard
4046245,122395005,Yeast culture,Procedure,Measurement,SNOMED,Valid,Standard
4046246,122398007,Chlamydia pneumoniae culture,Procedure,Measurement,SNOMED,Valid,Standard
4046248,122401005,Chlamydophila psittaci culture,Procedure,Measurement,SNOMED,Valid,Standard
4046250,122404002,Mycobacterium paratuberculosis culture,Procedure,Measurement,SNOMED,Valid,Standard
4046251,122406000,Staphylococcus species culture,Procedure,Measurement,SNOMED,Valid,Standard
4046252,122410002,Mycoplasma pneumoniae DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046254,122412005,Mycoplasma synoviae DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046255,122413000,Neisseria gonorrhoeae rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046256,122418009,Rhinovirus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046257,122425002,Herpes simplex virus 1 detection,Procedure,Measurement,SNOMED,Valid,Standard
4046258,122430003,Lupus erythematosus factor assay,Procedure,Measurement,SNOMED,Valid,Standard
4046259,122431004,IgM rheumatoid factor assay,Procedure,Measurement,SNOMED,Valid,Standard
4046260,122440000,Interleukin 12 assay,Procedure,Measurement,SNOMED,Valid,Standard
4046262,122443003,Toxin assay,Procedure,Measurement,SNOMED,Valid,Standard
4046263,122444009,Enzyme measurement,Procedure,Measurement,SNOMED,Valid,Standard
4046292,133882006,Drug infusion challenge,Procedure,Measurement,SNOMED,Valid,Standard
4046481,229301009,Incentive spirometry,Procedure,Measurement,SNOMED,Valid,Standard
4046598,122265000,"Respiratory Mycoplasma species, culture",Procedure,Measurement,SNOMED,Valid,Standard
4046599,122272004,Methicillin resistant Staphylococcus aureus culture,Procedure,Measurement,SNOMED,Valid,Standard
4046600,122278000,Calicivirus identification,Procedure,Measurement,SNOMED,Valid,Standard
4046601,122279008,Charcot-Leyden crystals identification,Procedure,Measurement,SNOMED,Valid,Standard
4046602,122286000,Naegleria species identification,Procedure,Measurement,SNOMED,Valid,Standard
4046603,122291004,Torovirus identification,Procedure,Measurement,SNOMED,Valid,Standard
4046604,122292006,Trichomonas vaginalis identification,Procedure,Measurement,SNOMED,Valid,Standard
4046605,122301009,Streptococcus agalactiae rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046606,122304001,Toxoplasma gondii DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046607,122307008,Yellow fever virus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046608,122308003,Borrelia burgdorferi antibody band pattern determination,Procedure,Measurement,SNOMED,Valid,Standard
4046610,122313004,Borrelia burgdorferi DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046611,122315006,Campylobacter jejuni rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046612,122323008,Coccidioides immitis rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046613,122324002,Cryptococcus neoformans rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046614,122331003,Gardnerella vaginalis rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046615,122334006,Hepatitis A virus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046616,122337004,Francisella tularensis antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046617,122343002,Haemophilus influenzae E antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046618,122348006,Measurement of Hepatitis C virus C33c antibody,Procedure,Measurement,SNOMED,Valid,Standard
4046619,122353001,Legionella pneumophila 1 antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046621,122361006,Parainfluenza virus 1 antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046622,122365002,Hepatitis B virus rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046623,122366001,Hepatitis C virus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046624,122379005,Mycobacterium avium rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046625,122380008,Mycobacterium gordonae rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046626,122382000,Mycobacterium kansasii rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046627,122383005,Mycobacterium species DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046628,122385003,Toxoplasma species culture,Procedure,Measurement,SNOMED,Valid,Standard
4046632,134238004,Rubella antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4046635,134247007,Legionella IgG level,Procedure,Measurement,SNOMED,Valid,Standard
4046636,134254001,Chlamydophila psittaci IgG level,Procedure,Measurement,SNOMED,Valid,Standard
4046637,134256004,Chlamydia trachomatis IgM level,Procedure,Measurement,SNOMED,Valid,Standard
4046638,134259006,Coxiella burnetii IgG level,Procedure,Measurement,SNOMED,Valid,Standard
4046639,134262009,Hepatitis C antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4046640,134263004,HTLV 2 antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4046641,134265006,Treponema pallidum reagin antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4046669,134449007,Hantavirus IgM level,Procedure,Measurement,SNOMED,Valid,Standard
4046711,122389009,Borrelia hermsii culture,Procedure,Measurement,SNOMED,Valid,Standard
4046712,122390000,Corynebacterium diphtheriae culture,Procedure,Measurement,SNOMED,Valid,Standard
4046713,122397002,Parainfluenza virus culture,Procedure,Measurement,SNOMED,Valid,Standard
4046714,122399004,Aspergillus species culture,Procedure,Measurement,SNOMED,Valid,Standard
4046717,122415007,Norwalk virus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046718,122416008,Papilloma virus rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046719,122419001,Rickettsia prowazekii RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046720,122421006,Rotavirus dsRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4046721,122428000,Lactobacillus acidophilus colony count,Procedure,Measurement,SNOMED,Valid,Standard
4046722,122434007,Fungal antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4046723,122435008,Measurement of viral antibody,Procedure,Measurement,SNOMED,Valid,Standard
4046725,122442008,Detection of virus,Procedure,Measurement,SNOMED,Valid,Standard
4046752,134452004,Trypanosomal (South American) antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4046790,134240009,Rickettsial IgG level,Procedure,Measurement,SNOMED,Valid,Standard
4046791,134241008,Rickettsial IgM level,Procedure,Measurement,SNOMED,Valid,Standard
4046862,134244000,Leptospiral antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4046894,134443008,Aspergillus fumigatus 2 antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4046948,12271006,Complement fixation test for syphilis,Procedure,Measurement,SNOMED,Valid,Standard
4046959,122061000,Detection of fungus,Procedure,Measurement,SNOMED,Valid,Standard
4046960,122066005,Measurement of Human parainfluenza virus 2 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047030,122067001,Measurement of Human parainfluenza virus 3 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047032,122089002,"Salmonella Typhi group D, O antibody assay",Procedure,Measurement,SNOMED,Valid,Standard
4047033,122092003,Measurement of Schistosoma mansoni antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047034,122093008,Measurement of Schistosoma species antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047036,122102007,Measurement of Streptococcus pneumoniae Danish serotype 1 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047037,122103002,Measurement of Streptococcus pneumoniae serogroup 12 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047038,122104008,Measurement of Streptococcus pneumoniae Danish serotype 12F antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047039,122109003,Measurement of Streptococcus pneumoniae serogroup 23 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047042,122115003,Measurement of Streptococcus pneumoniae Danish serotype 6B antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047043,122117006,Measurement of Streptococcus pneumoniae Danish serotype 8 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047044,122119009,Measurement of Streptococcus pneumoniae antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047045,122125008,Measurement of Taenia solium antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047046,122128005,Measurement of Thermoactinomyces species antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047047,122131006,Toxic plant identification,Procedure,Measurement,SNOMED,Valid,Standard
4047048,122145000,Measurement of Vibrio cholerae antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047049,122148003,Measurement of Yersinia enterocolitica type O:3 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047050,122154002,Measurement of fibronectin aggregate antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047051,122159007,Pancreatic oncofetal antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047052,122160002,Measurement of platelet associated antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047054,122162005,Somatotropin binding protein assay,Procedure,Measurement,SNOMED,Valid,Standard
4047055,122164006,Measurement of Borrelia burgdorferi 45 kD antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047056,122169001,Measurement of Borrelia burgdorferi 93 kD antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047057,122172008,Chlamydophila psittaci antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047058,122173003,Chlamydia trachomatis antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047059,122174009,Clostridium difficile toxin A assay,Procedure,Measurement,SNOMED,Valid,Standard
4047060,122178007,Bacteroides fragilis antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047061,122179004,Bacteroides melaninogenicus antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047062,122183004,Bordetella pertussis antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047063,122184005,Measurement of Borrelia burgdorferi 18 kD antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047067,134246003,Leptospiral IgG level,Procedure,Measurement,SNOMED,Valid,Standard
4047068,134248002,Legionella IgM level,Procedure,Measurement,SNOMED,Valid,Standard
4047069,134255000,Chlamydophila psittaci IgM level,Procedure,Measurement,SNOMED,Valid,Standard
4047070,134257008,Coxiella burnetii IgA level,Procedure,Measurement,SNOMED,Valid,Standard
4047071,134258003,Coxiella burnetii IgM level,Procedure,Measurement,SNOMED,Valid,Standard
4047092,134442003,Aspergillus fumigatus 1 antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4047093,134444002,Borrelia burgdorferi IgM level,Procedure,Measurement,SNOMED,Valid,Standard
4047094,134445001,Brucella antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4047095,134451006,Varicella-zoster antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4047096,134453009,Trypanosomal (African) antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4047149,122185006,Measurement of Borrelia burgdorferi 23 kD antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047150,122186007,Measurement of Borrelia burgdorferi 25 kD antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047151,122204004,Beta-hemolytic Streptococcus culture,Procedure,Measurement,SNOMED,Valid,Standard
4047152,122208001,Candida species culture,Procedure,Measurement,SNOMED,Valid,Standard
4047153,122211000,Cytomegalovirus culture,Procedure,Measurement,SNOMED,Valid,Standard
4047154,122213002,Herpes simplex virus culture,Procedure,Measurement,SNOMED,Valid,Standard
4047155,122214008,Helicobacter pylori culture,Procedure,Measurement,SNOMED,Valid,Standard
4047156,122216005,Legionella species culture,Procedure,Measurement,SNOMED,Valid,Standard
4047157,122219003,Measurement of Alcelaphine herpesvirus 1 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047162,122236006,Rubeola virus antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047163,122241003,Measurement of Salmonella enterica subspecies enterica serovar Paratyphi C H antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047164,122242005,Measurement of Salmonella enterica subspecies enterica serovar Paratyphi C O antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047165,122244006,Measurement of Streptococcus pneumoniae serogroup 7 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047167,122254005,Chlamydia trachomatis culture,Procedure,Measurement,SNOMED,Valid,Standard
4047168,122255006,Flavivirus culture,Procedure,Measurement,SNOMED,Valid,Standard
4047169,122258008,Rubella virus culture,Procedure,Measurement,SNOMED,Valid,Standard
4047171,122262002,Influenza virus culture,Procedure,Measurement,SNOMED,Valid,Standard
4047172,122263007,Listeria species culture,Procedure,Measurement,SNOMED,Valid,Standard
4047173,122264001,"Genital Mycoplasma species, culture",Procedure,Measurement,SNOMED,Valid,Standard
4047174,122268003,Adenovirus species culture,Procedure,Measurement,SNOMED,Valid,Standard
4047175,122270007,Borrelia burgdorferi culture,Procedure,Measurement,SNOMED,Valid,Standard
4047176,122283008,Herpes simplex virus identification,Procedure,Measurement,SNOMED,Valid,Standard
4047177,122290003,Schistosoma species identification,Procedure,Measurement,SNOMED,Valid,Standard
4047179,122296009,Adenovirus DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047180,122298005,Astrovirus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047182,122312009,Blastomyces dermatitidis rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047183,122314005,Campylobacter coli rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047184,122318008,Candida species DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047185,122319000,Chlamydia pneumoniae DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047205,135804007,Thermoactinomyces thalophilus antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4047226,13070009,"Hepatitis A virus antibody, IgG type",Procedure,Measurement,SNOMED,Valid,Standard
4047314,122325001,Cytomegalovirus DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047315,122326000,Dengue virus DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047316,122329007,Enterovirus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047317,122330002,Epstein Barr virus DNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047318,122333000,Hantavirus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047319,122340004,Haemophilus influenzae B antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047320,12234009,"RBC antibody detection, warm with titration",Procedure,Measurement,SNOMED,Valid,Standard
4047321,122346005,Measurement of Hepatitis C virus recombinant protein 22-3 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047322,122347001,Measurement of Hepatitis C virus recombinant protein 5-1-1 antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047323,122351004,Measurement of Lassa virus antibody,Procedure,Measurement,SNOMED,Valid,Standard
4047324,122358005,Neisseria meningitidis C antigen assay,Procedure,Measurement,SNOMED,Valid,Standard
4047325,122377007,Mumps virus RNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047326,122381007,Mycobacterium intracellulare rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047327,122386002,Mycoplasma hominis culture,Procedure,Measurement,SNOMED,Valid,Standard
4047329,122393003,Shigella species culture,Procedure,Measurement,SNOMED,Valid,Standard
4047330,122394009,Ureaplasma urealyticum culture,Procedure,Measurement,SNOMED,Valid,Standard
4047331,122396006,Gardnerella vaginalis culture,Procedure,Measurement,SNOMED,Valid,Standard
4047332,122408004,Acanthamoeba species identification,Procedure,Measurement,SNOMED,Valid,Standard
4047333,122409007,Mycobacterium tuberculosis rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047334,122414006,Neisseria meningitidis rRNA assay,Procedure,Measurement,SNOMED,Valid,Standard
4047335,122426001,Entamoeba histolytica detection,Procedure,Measurement,SNOMED,Valid,Standard
4047336,122429008,Leptospira species detection,Procedure,Measurement,SNOMED,Valid,Standard
4047338,122441001,Detection of parasite,Procedure,Measurement,SNOMED,Valid,Standard
4047419,20688004,"Antibody detection, RBC, saline, high protein and anti-human globulin technique",Procedure,Measurement,SNOMED,Valid,Standard
4047486,23170007,"Phosphofructokinase measurement, erythrocytes",Procedure,Measurement,SNOMED,Valid,Standard
4047543,134289004,Chlamydia group antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4047569,134446000,Candida antibody level,Procedure,Measurement,SNOMED,Valid,Standard
4047570,134447009,Hantavirus IgG level,Procedure,Measurement,SNOMED,Valid,Standard
4047601,23197000,Air culture for fungus,Procedure,Measurement,SNOMED,Valid,Standard
4047799,124013006,Serum protein ratio,Procedure,Measurement,SNOMED,Valid,Standard
4047817,135853007,Anti-tissue transglutaminase level,Procedure,Measurement,SNOMED,Valid,Standard
4047938,123023008,Hydroxyalprazolam measurement,Procedure,Measurement,SNOMED,Valid,Standard
4047943,12319000,Mexiletine measurement,Procedure,Measurement,SNOMED,Valid,Standard
4048092,135842001,Serum C reactive protein level,Procedure,Measurement,SNOMED,Valid,Standard
4048159,23225008,Gastrointestinal protein loss study,Procedure,Procedure,SNOMED,Valid,Standard
4048263,1550000,Amikacin measurement,Procedure,Measurement,SNOMED,Valid,Standard
4048365,122869004,Measurement,Procedure,Measurement,SNOMED,Valid,Standard
4048376,123015006,Gonadotropin peptide measurement,Procedure,Measurement,SNOMED,Valid,Standard
4048377,123022003,Hexane measurement,Procedure,Measurement,SNOMED,Valid,Standard
4048378,123025001,Methyl n-amyl ketone measurement,Procedure,Measurement,SNOMED,Valid,Standard
4048397,15460001,Paraldehyde measurement,Procedure,Measurement,SNOMED,Valid,Standard
4048549,1559004,IL-2 assay,Procedure,Measurement,SNOMED,Valid,Standard
4048555,15613003,Ischemic forearm exercise test,Procedure,Measurement,SNOMED,Valid,Standard
4048586,15719007,Fine needle aspirate with routine interpretation and report,Procedure,Measurement,SNOMED,Valid,Standard
4049134,12305000,"Microbial identification, quadFERM and method",Procedure,Measurement,SNOMED,Valid,Standard
4049246,23244001,Fetal hemoglobin determination,Procedure,Measurement,SNOMED,Valid,Standard
4049470,15921006,Passive agglutination test,Procedure,Measurement,SNOMED,Valid,Standard
4049508,20857001,Phencyclidine measurement,Procedure,Measurement,SNOMED,Valid,Standard
4049514,20883006,"N-methylimidazoleacetic acid measurement, urine",Procedure,Measurement,SNOMED,Valid,Standard
4049640,20811003,"Quantitative photoplethysmography, vascular",Procedure,Measurement,SNOMED,Valid,Standard
4049641,20816008,Esophageal manometry,Procedure,Measurement,SNOMED,Valid,Standard
4049644,20939001,Quinine measurement,Procedure,Measurement,SNOMED,Valid,Standard
4050005,124014000,Reversed serum protein ratio,Procedure,Measurement,SNOMED,Valid,Standard
4050464,12455009,"Calcium measurement, 24H stool",Procedure,Measurement,SNOMED,Valid,Standard
4051072,12387006,Microbial subculture,Procedure,Measurement,SNOMED,Valid,Standard
4051507,12429008,Granulocyte migration inhibitor factor assay,Procedure,Measurement,SNOMED,Valid,Standard
4051641,23463002,Gentamicin measurement,Procedure,Measurement,SNOMED,Valid,Standard
4051794,23297007,Catalase test,Procedure,Measurement,SNOMED,Valid,Standard
4051959,23481004,"Gas liquid chromatography, microwave plasma type",Procedure,Measurement,SNOMED,Valid,Standard
4052083,23426006,Measurement of respiratory function,Procedure,Measurement,SNOMED,Valid,Standard
4052691,23529001,"Mercury measurement, blood",Procedure,Measurement,SNOMED,Valid,Standard
4052871,23567003,Biotinidase measurement,Procedure,Measurement,SNOMED,Valid,Standard
4053030,23479001,"High performance liquid chromatography, UV type",Procedure,Measurement,SNOMED,Valid,Standard
4053166,23516001,"Alpha-n-acetylglucosaminidase measurement, fibroblasts",Procedure,Measurement,SNOMED,Valid,Standard
4053186,23576005,Plant identification procedure,Procedure,Measurement,SNOMED,Valid,Standard
4053249,16099009,Northern blot assay,Procedure,Measurement,SNOMED,Valid,Standard
4054764,21221007,Blood group typing B,Procedure,Measurement,SNOMED,Valid,Standard
4055277,167230006,Urine inspection,Procedure,Measurement,SNOMED,Valid,Standard
4055287,167257008,High sensitivity urine pregnancy test,Procedure,Measurement,SNOMED,Valid,Standard
4055298,167305006,Urine pH test,Procedure,Measurement,SNOMED,Valid,Standard
4055306,167321001,Urine dipstick for urobilinogen,Procedure,Measurement,SNOMED,Valid,Standard
4055338,19739004,Platelet aggregation test,Procedure,Measurement,SNOMED,Valid,Standard
4055426,167376008,Urine chorionic gonadotrophin measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055428,167383001,Urine steroid profile,Procedure,Measurement,SNOMED,Valid,Standard
4055429,167390006,Urine sex hormone 24 hour assay,Procedure,Measurement,SNOMED,Valid,Standard
4055430,167393008,Urine estrogen 24 hour assay,Procedure,Measurement,SNOMED,Valid,Standard
4055431,167394002,Urine pregnanediol 24 hour assay,Procedure,Measurement,SNOMED,Valid,Standard
4055432,167397009,Urine FSH 24 hour assay,Procedure,Measurement,SNOMED,Valid,Standard
4055434,16742006,Indirect Coombs test,Procedure,Measurement,SNOMED,Valid,Standard
4055551,167742002,CSF chloride measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055560,167770000,Semen volume measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055572,167844007,Measurement of vomit pH,Procedure,Measurement,SNOMED,Valid,Standard
4055657,166776003,Serum/plasma protein test,Procedure,Measurement,SNOMED,Valid,Standard
4055661,166804009,Electrophoresis: albumin,Procedure,Measurement,SNOMED,Valid,Standard
4055664,166836002,Serum cholesterol studies,Procedure,Measurement,SNOMED,Valid,Standard
4055665,166839009,Serum random HDL cholesterol measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055667,166850007,Serum random triglyceride measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055668,166854003,Lipoprotein electroph. - HDL,Procedure,Measurement,SNOMED,Valid,Standard
4055672,16690007,Prothrombin consumption time,Procedure,Measurement,SNOMED,Valid,Standard
4055677,16692004,C>1< complement assay,Procedure,Measurement,SNOMED,Valid,Standard
4055684,166971003,Serum amiodarone measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055695,167082000,Plasma triglyceride measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055696,167083005,Plasma random triglyceride measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055809,167209002,Chem. metabolic function tests,Procedure,Measurement,SNOMED,Valid,Standard
4055810,167210007,Nitrogen balance test,Procedure,Measurement,SNOMED,Valid,Standard
4055838,167335004,Urine microscopy for casts,Procedure,Measurement,SNOMED,Valid,Standard
4055841,167350008,Urine microscopy: no cells,Procedure,Measurement,SNOMED,Valid,Standard
4055945,167351007,Urine microscopy: no epithelial cells,Procedure,Measurement,SNOMED,Valid,Standard
4055946,167352000,Urine microscopy: no white cells,Procedure,Measurement,SNOMED,Valid,Standard
4055950,167379001,Urine pregnanediol measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055951,167380003,Urine pregnanetriol measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055954,167391005,Urine HCG 24 hour assay,Procedure,Measurement,SNOMED,Valid,Standard
4055955,167395001,Urine pregnanetriol 24 hour assay,Procedure,Measurement,SNOMED,Valid,Standard
4055956,167396000,Urine LH 24 hour assay,Procedure,Measurement,SNOMED,Valid,Standard
4055967,167509001,Urine - bile chemistry measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055968,167517009,Urine bile salt measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055969,167521002,Urine total reducing substance measurement,Procedure,Measurement,SNOMED,Valid,Standard
4055970,167523004,Urine glucose chemical titer measurement,Procedure,Measurement,SNOMED,Valid,Standard
4056102,168031001,Calculus examination,Procedure,Measurement,SNOMED,Valid,Standard
4056108,168071006,Determination of calculus chemical composition,Procedure,Measurement,SNOMED,Valid,Standard
4056123,168161006,Fluid sample gamma G-T measurement,Procedure,Measurement,SNOMED,Valid,Standard
4056125,168172001,Sweat test,Procedure,Measurement,SNOMED,Valid,Standard
4056130,168192008,Organism virulence test,Procedure,Measurement,SNOMED,Valid,Standard
4056138,168214001,Sample mycology general,Procedure,Measurement,SNOMED,Valid,Standard
4056292,21062006,Phenylpropanolamine measurement,Procedure,Measurement,SNOMED,Valid,Standard
4056337,19748009,"Cyanide measurement, tissue",Procedure,Measurement,SNOMED,Valid,Standard
4056523,168268006,Serology: virus identified,Procedure,Measurement,SNOMED,Valid,Standard
4056524,168270002,Serology: parasite identified,Procedure,Measurement,SNOMED,Valid,Standard
4056542,168384005,CLO test for helicobacter pylori,Procedure,Measurement,SNOMED,Valid,Standard
4056556,168440009,Cytology examination - general,Procedure,Measurement,SNOMED,Valid,Standard
4056787,19821003,Carboxyhemoglobin measurement,Procedure,Measurement,SNOMED,Valid,Standard
4056952,18284006,Phospholipid measurement,Procedure,Measurement,SNOMED,Valid,Standard
4057002,167961009,Pleural fluid protein content measurement,Procedure,Measurement,SNOMED,Valid,Standard
4057136,168032008,Calculus examination general,Procedure,Measurement,SNOMED,Valid,Standard
4057149,168083008,Amniotic fluid examination,Procedure,Measurement,SNOMED,Valid,Standard
4057156,168103007,Amniotic fluid palmitic acid measurement,Procedure,Measurement,SNOMED,Valid,Standard
4057162,168115006,Amniotic fetal cell study,Procedure,Measurement,SNOMED,Valid,Standard
4057167,168132005,"Microscopy, culture and sensitivities",Procedure,Measurement,SNOMED,Valid,Standard
4057230,197002,Mold to yeast conversion test,Procedure,Measurement,SNOMED,Valid,Standard
4057301,168256002,Postmortem isolation of organism,Procedure,Measurement,SNOMED,Valid,Standard
4057441,167723001,Identification of microorganisms in CSF,Procedure,Measurement,SNOMED,Valid,Standard
4057453,167782009,Sperm concentration measurement,Procedure,Measurement,SNOMED,Valid,Standard
4057458,167805004,Total count of normal and motile sperm,Procedure,Measurement,SNOMED,Valid,Standard
4057599,167956007,Pleural fluid specific gravity measurement,Procedure,Measurement,SNOMED,Valid,Standard
4057614,168002000,Identification of organism on gram stain of sputum,Procedure,Measurement,SNOMED,Valid,Standard
