Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
4137270,306677009,Discharge from day hospital,Procedure,Observation,SNOMED,Valid,Standard
4137271,306680005,Discharge from care of the elderly day hospital,Procedure,Observation,SNOMED,Valid,Standard
4137272,306681009,Discharge from hospice day hospital,Procedure,Observation,SNOMED,Valid,Standard
4137273,306682002,Discharge from ward,Procedure,Observation,SNOMED,Valid,Standard
4137274,306685000,Discharge to establishment,Procedure,Observation,SNOMED,Valid,Standard
4137357,425543005,Digital respired carbon dioxide monitoring,Procedure,Observation,SNOMED,Valid,Standard
4137376,425604002,Case management follow up,Procedure,Observation,SNOMED,Valid,Standard
4137393,306697004,Discharge to sheltered housing,Procedure,Observation,SNOMED,Valid,Standard
4137394,306705005,Discharge to police custody,Procedure,Observation,SNOMED,Valid,Standard
4137398,306722007,Referral by agency nurse,Procedure,Observation,SNOMED,Valid,Standard
4137399,306723002,Referral by liaison nurse,Procedure,Observation,SNOMED,Valid,Standard
4137402,306729003,Case closure by social worker,Procedure,Observation,SNOMED,Valid,Standard
4137403,306734004,Referral by general dental surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137413,306765008,Respiratory drainage techniques,Procedure,Observation,SNOMED,Valid,Standard
4137432,32276005,Monitoring of cardiac output by Fick method,Procedure,Observation,SNOMED,Valid,Standard
4137557,306862004,Discharge from dance therapy service,Procedure,Observation,SNOMED,Valid,Standard
4137582,306934005,Referral to vascular surgery service,Procedure,Observation,SNOMED,Valid,Standard
4137718,306981006,Education relating to information and organizations,Procedure,Observation,SNOMED,Valid,Standard
4137737,305224000,Admission by health worker,Procedure,Observation,SNOMED,Valid,Standard
4137738,305230000,Admission by GP,Procedure,Observation,SNOMED,Valid,Standard
4137739,305231001,Admission by own GP,Procedure,Observation,SNOMED,Valid,Standard
4137740,305240002,Admission by intensive care specialist,Procedure,Observation,SNOMED,Valid,Standard
4137741,305242005,Admission by pediatric intensive care specialist,Procedure,Observation,SNOMED,Valid,Standard
4137742,305244006,Admission by community pediatrician,Procedure,Observation,SNOMED,Valid,Standard
4137743,305249001,Admission by obstetrician & gynecologist,Procedure,Observation,SNOMED,Valid,Standard
4137744,305257003,Admission by hematologist,Procedure,Observation,SNOMED,Valid,Standard
4137745,305259000,Admission by neuropathologist,Procedure,Observation,SNOMED,Valid,Standard
4137746,305266004,Admission by respiratory physician,Procedure,Observation,SNOMED,Valid,Standard
4137887,305267008,Admission by clinical immunologist,Procedure,Observation,SNOMED,Valid,Standard
4137888,305270007,Admission by clinical physiologist,Procedure,Observation,SNOMED,Valid,Standard
4137890,305274003,Admission by gastroenterologist,Procedure,Observation,SNOMED,Valid,Standard
4137891,305283008,Admission by rehabilitation physician,Procedure,Observation,SNOMED,Valid,Standard
4137892,305284002,Admission by palliative care physician,Procedure,Observation,SNOMED,Valid,Standard
4137893,305287009,Admission by forensic psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4137894,305290003,Admission by psychiatrist for mental handicap,Procedure,Observation,SNOMED,Valid,Standard
4137895,305291004,Admission by rehabilitation psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4137896,305292006,Admission by radiologist,Procedure,Observation,SNOMED,Valid,Standard
4137897,305295008,Admission by cardiothoracic surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137898,305297000,Admission by cardiac surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137899,305301009,Admission by restorative dentist,Procedure,Observation,SNOMED,Valid,Standard
4137900,305302002,"Admission by ear, nose and throat surgeon",Procedure,Observation,SNOMED,Valid,Standard
4137901,305304001,Admission by gastrointestinal surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137902,305306004,Admission by upper gastrointestinal surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137903,305309006,Admission by hand surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137904,305310001,Admission by hepatobiliary surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137905,305312009,Admission by ophthalmologist,Procedure,Observation,SNOMED,Valid,Standard
4137906,305314005,Admission by orthopedic surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137907,305319000,Admission by trauma surgeon,Procedure,Observation,SNOMED,Valid,Standard
4137908,305320006,Admission by urologist,Procedure,Observation,SNOMED,Valid,Standard
4137909,305325001,Admission by hospital-based midwife,Procedure,Observation,SNOMED,Valid,Standard
4137910,305329007,Admission by general nurse,Procedure,Observation,SNOMED,Valid,Standard
4137911,305333000,Admission by nurse practitioner,Procedure,Observation,SNOMED,Valid,Standard
4137912,305337004,Admission to community hospital,Procedure,Observation,SNOMED,Valid,Standard
4137913,305341000,Admission to tertiary referral hospital,Procedure,Observation,SNOMED,Valid,Standard
4137914,305347001,Admission to elderly severely mentally ill day hospital,Procedure,Observation,SNOMED,Valid,Standard
4137915,305349003,Admission to department,Procedure,Observation,SNOMED,Valid,Standard
4137916,305350003,Admission to anesthetic department,Procedure,Observation,SNOMED,Valid,Standard
4137917,305352006,Admission to adult intensive care unit,Procedure,Observation,SNOMED,Valid,Standard
4137918,305358005,Admission to chest medicine department,Procedure,Observation,SNOMED,Valid,Standard
4137919,305362004,Admission to clinical neurophysiology department,Procedure,Observation,SNOMED,Valid,Standard
4137920,305363009,Admission to clinical pharmacology department,Procedure,Observation,SNOMED,Valid,Standard
4138025,425744001,Provision of bedside sitter,Procedure,Observation,SNOMED,Valid,Standard
4138037,305365002,Admission to dermatology department,Procedure,Observation,SNOMED,Valid,Standard
4138038,305366001,Admission to endocrinology department,Procedure,Observation,SNOMED,Valid,Standard
4138039,305369008,Admission to genetics department,Procedure,Observation,SNOMED,Valid,Standard
4138040,305374000,Admission to genitourinary medicine department,Procedure,Observation,SNOMED,Valid,Standard
4138041,305377007,Admission to medical ophthalmology department,Procedure,Observation,SNOMED,Valid,Standard
4138042,305378002,Admission to nephrology department,Procedure,Observation,SNOMED,Valid,Standard
4138043,305379005,Admission to neurology department,Procedure,Observation,SNOMED,Valid,Standard
4138044,305380008,Admission to nuclear medicine department,Procedure,Observation,SNOMED,Valid,Standard
4138045,305381007,Admission to palliative care department,Procedure,Observation,SNOMED,Valid,Standard
4138046,305384004,Admission to obstetrics and gynecology department,Procedure,Observation,SNOMED,Valid,Standard
4138047,305385003,Admission to gynecology department,Procedure,Observation,SNOMED,Valid,Standard
4138048,305387006,Admission to pediatric department,Procedure,Observation,SNOMED,Valid,Standard
4138049,305392008,Admission to pathology department,Procedure,Observation,SNOMED,Valid,Standard
4138050,305395005,Admission to general pathology department,Procedure,Observation,SNOMED,Valid,Standard
4138051,305400006,Admission to psychiatry department,Procedure,Observation,SNOMED,Valid,Standard
4138052,305401005,Admission to child and adolescent psychiatry department,Procedure,Observation,SNOMED,Valid,Standard
4138053,305406000,Admission to radiology department,Procedure,Observation,SNOMED,Valid,Standard
4138054,305407009,Admission to occupational health department,Procedure,Observation,SNOMED,Valid,Standard
4138055,305409007,Admission to breast surgery department,Procedure,Observation,SNOMED,Valid,Standard
4138056,305422004,Admission to colorectal surgery department,Procedure,Observation,SNOMED,Valid,Standard
4138057,305426001,Admission to ophthalmology department,Procedure,Observation,SNOMED,Valid,Standard
4138058,305429008,Admission to pancreatic surgery department,Procedure,Observation,SNOMED,Valid,Standard
4138059,305431004,Admission to plastic surgery department,Procedure,Observation,SNOMED,Valid,Standard
4138079,32069008,Chart abstracting by exception,Procedure,Observation,SNOMED,Valid,Standard
4138366,305919008,Referral by bereavement counselor,Procedure,Observation,SNOMED,Valid,Standard
4138367,305927004,Referral by clinical oncologist,Procedure,Observation,SNOMED,Valid,Standard
4138368,305944000,Referral by community pediatrician,Procedure,Observation,SNOMED,Valid,Standard
4138369,305952002,Referral by general pathologist,Procedure,Observation,SNOMED,Valid,Standard
4138370,305965006,Referral by clinical physiologist,Procedure,Observation,SNOMED,Valid,Standard
4138371,305966007,Referral by dermatologist,Procedure,Observation,SNOMED,Valid,Standard
4138372,305972007,Referral by clinical geneticist,Procedure,Observation,SNOMED,Valid,Standard
4138488,305975009,Referral by genitourinary medicine physician,Procedure,Observation,SNOMED,Valid,Standard
4138489,305976005,Referral by care of the elderly physician,Procedure,Observation,SNOMED,Valid,Standard
4138490,305985005,Referral by psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4138491,305988007,Referral by liaison psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4138492,305995003,Referral by obstetrician,Procedure,Observation,SNOMED,Valid,Standard
4138493,306004002,Referral by orthodontist,Procedure,Observation,SNOMED,Valid,Standard
4138494,306008004,Referral by endocrine surgeon,Procedure,Observation,SNOMED,Valid,Standard
4138495,306017004,Referral by ophthalmologist,Procedure,Observation,SNOMED,Valid,Standard
4138496,306022004,Referral by plastic surgeon,Procedure,Observation,SNOMED,Valid,Standard
4138497,306028000,Referral by breast care nurse,Procedure,Observation,SNOMED,Valid,Standard
4138498,306029008,Referral by cardiac rehabilitation nurse,Procedure,Observation,SNOMED,Valid,Standard
4138499,306031004,Referral by continence nurse,Procedure,Observation,SNOMED,Valid,Standard
4138500,306032006,Referral by diabetic liaison nurse,Procedure,Observation,SNOMED,Valid,Standard
4138501,306034007,Referral by Macmillan nurse,Procedure,Observation,SNOMED,Valid,Standard
4138502,306040000,Referral by pediatric nurse,Procedure,Observation,SNOMED,Valid,Standard
4138503,306042008,Referral by oncology nurse,Procedure,Observation,SNOMED,Valid,Standard
4138504,306043003,Referral by rheumatology nurse specialist,Procedure,Observation,SNOMED,Valid,Standard
4138505,306045005,Referral by community-based nurse,Procedure,Observation,SNOMED,Valid,Standard
4138506,306055009,Referral by psychotherapist,Procedure,Observation,SNOMED,Valid,Standard
4138507,306057001,Referral by arts therapist,Procedure,Observation,SNOMED,Valid,Standard
4138508,306059003,Referral by art therapist,Procedure,Observation,SNOMED,Valid,Standard
4138509,306060008,Referral by dance therapist,Procedure,Observation,SNOMED,Valid,Standard
4138510,306069009,Referral by community-based dietitian,Procedure,Observation,SNOMED,Valid,Standard
4138511,306070005,Referral by hospital-based dietitian,Procedure,Observation,SNOMED,Valid,Standard
4138512,306079006,Referral by physiotherapist,Procedure,Observation,SNOMED,Valid,Standard
4138513,306083006,Referral by therapeutic radiographer,Procedure,Observation,SNOMED,Valid,Standard
4138514,306092009,Referral by social services department care manager,Procedure,Observation,SNOMED,Valid,Standard
4138515,306096007,Referral by teacher of the hearing impaired,Procedure,Observation,SNOMED,Valid,Standard
4138516,306097003,Referral by school teacher,Procedure,Observation,SNOMED,Valid,Standard
4138517,306098008,Self-referral,Procedure,Observation,SNOMED,Valid,Standard
4138518,306099000,Referral by caregiver,Procedure,Observation,SNOMED,Valid,Standard
4138519,306100008,Referral by relative,Procedure,Observation,SNOMED,Valid,Standard
4138520,306104004,Referral to accident and emergency service,Procedure,Observation,SNOMED,Valid,Standard
4138521,306107006,Referral to adult intensive care service,Procedure,Observation,SNOMED,Valid,Standard
4138522,306108001,Referral to pediatric intensive care service,Procedure,Observation,SNOMED,Valid,Standard
4138523,306109009,Referral to pain management service,Procedure,Observation,SNOMED,Valid,Standard
4138625,425863008,Endotracheal tube negative pressure monitoring,Procedure,Observation,SNOMED,Valid,Standard
4138635,306115009,Referral to clinical neurophysiology service,Procedure,Observation,SNOMED,Valid,Standard
4138636,306117001,Referral to clinical physiology service,Procedure,Observation,SNOMED,Valid,Standard
4138637,306127007,Referral to rheumatology service,Procedure,Observation,SNOMED,Valid,Standard
4138638,306131001,Referral to pediatric oncology service,Procedure,Observation,SNOMED,Valid,Standard
4138639,306133003,Referral to obstetrics and gynecology service,Procedure,Observation,SNOMED,Valid,Standard
4138640,306146008,Referral to chemical pathology service,Procedure,Observation,SNOMED,Valid,Standard
4138641,306150001,Referral to neuropathology service,Procedure,Observation,SNOMED,Valid,Standard
4138642,306152009,Referral to occupational health service,Procedure,Observation,SNOMED,Valid,Standard
4138643,306159000,Referral to play therapy service,Procedure,Observation,SNOMED,Valid,Standard
4138644,306162002,Referral to hospital-based podiatry service,Procedure,Observation,SNOMED,Valid,Standard
4138645,306165000,Referral to hospital-based dietetics service,Procedure,Observation,SNOMED,Valid,Standard
4138646,306166004,Referral to occupational therapy service,Procedure,Observation,SNOMED,Valid,Standard
4138647,306167008,Referral to community-based occupational therapy service,Procedure,Observation,SNOMED,Valid,Standard
4138648,306171006,Referral to community-based physiotherapy service,Procedure,Observation,SNOMED,Valid,Standard
4138649,306177005,Referral to orthotics service,Procedure,Observation,SNOMED,Valid,Standard
4138651,306185001,Referral to cardiac surgery service,Procedure,Observation,SNOMED,Valid,Standard
4138652,306189007,Referral to restorative dentistry service,Procedure,Observation,SNOMED,Valid,Standard
4138653,306190003,Referral to endocrine surgery service,Procedure,Observation,SNOMED,Valid,Standard
4138654,306195008,Referral to hepatobiliary surgical service,Procedure,Observation,SNOMED,Valid,Standard
4138655,306201000,Referral to urology service,Procedure,Observation,SNOMED,Valid,Standard
4138656,306215003,Referral to cochlear implant service,Procedure,Observation,SNOMED,Valid,Standard
4138657,306217006,Referral to pediatric cochlear implant service,Procedure,Observation,SNOMED,Valid,Standard
4138658,306226009,Referral to mental health counseling service,Procedure,Observation,SNOMED,Valid,Standard
4138659,306228005,Referral for diagnostic investigation,Procedure,Observation,SNOMED,Valid,Standard
4138660,306235002,Referral to endoscopy service,Procedure,Observation,SNOMED,Valid,Standard
4138720,264981000,Fascia drained,Procedure,Observation,SNOMED,Valid,Standard
4138749,425927007,Clinical language intervention program,Procedure,Observation,SNOMED,Valid,Standard
4138761,425971006,Referral to pediatric pulmonologist,Procedure,Observation,SNOMED,Valid,Standard
4138797,305212007,Medical records transfer,Procedure,Observation,SNOMED,Valid,Standard
4138798,305226003,Admission by Accident and Emergency doctor,Procedure,Observation,SNOMED,Valid,Standard
4138799,305228002,Admission by clinical oncologist,Procedure,Observation,SNOMED,Valid,Standard
4138800,305241003,Admission by adult intensive care specialist,Procedure,Observation,SNOMED,Valid,Standard
4138801,305247004,Admission by pediatric oncologist,Procedure,Observation,SNOMED,Valid,Standard
4138802,305248009,Admission by pain management specialist,Procedure,Observation,SNOMED,Valid,Standard
4138803,305250001,Admission by gynecologist,Procedure,Observation,SNOMED,Valid,Standard
4138804,305253004,Admission by pathologist,Procedure,Observation,SNOMED,Valid,Standard
4138805,305256007,Admission by general pathologist,Procedure,Observation,SNOMED,Valid,Standard
4138806,305258008,Admission by medical microbiologist,Procedure,Observation,SNOMED,Valid,Standard
4138807,305260005,Admission by physician,Procedure,Observation,SNOMED,Valid,Standard
4138808,305261009,Admission by clinical allergist,Procedure,Observation,SNOMED,Valid,Standard
4138809,305263007,Admission by care of the elderly physician,Procedure,Observation,SNOMED,Valid,Standard
4138810,305264001,Admission by chest physician,Procedure,Observation,SNOMED,Valid,Standard
4138811,305265000,Admission by thoracic physician,Procedure,Observation,SNOMED,Valid,Standard
4138812,305269006,Admission by clinical pharmacologist,Procedure,Observation,SNOMED,Valid,Standard
4138813,305278000,Admission by medical ophthalmologist,Procedure,Observation,SNOMED,Valid,Standard
4138814,305282003,Admission by rheumatologist,Procedure,Observation,SNOMED,Valid,Standard
4138815,305286000,Admission by child and adolescent psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4138922,305300005,Admission by pediatric dentist,Procedure,Observation,SNOMED,Valid,Standard
4138923,305307008,Admission by colorectal surgeon,Procedure,Observation,SNOMED,Valid,Standard
4138924,305311002,Admission by neurosurgeon,Procedure,Observation,SNOMED,Valid,Standard
4138925,305313004,Admission by oral surgeon,Procedure,Observation,SNOMED,Valid,Standard
4138926,305315006,Admission by pediatric surgeon,Procedure,Observation,SNOMED,Valid,Standard
4138927,305317003,Admission by plastic surgeon,Procedure,Observation,SNOMED,Valid,Standard
4138928,305327009,Admission by agency nurse,Procedure,Observation,SNOMED,Valid,Standard
4138929,305331003,Admission by nurse for the mentally handicapped,Procedure,Observation,SNOMED,Valid,Standard
4138930,305339001,Admission to private hospital,Procedure,Observation,SNOMED,Valid,Standard
4138931,305342007,Admission to ward,Procedure,Observation,SNOMED,Valid,Standard
4138932,305345009,Admission to psychiatric day hospital,Procedure,Observation,SNOMED,Valid,Standard
4138933,305351004,Admission to intensive care unit,Procedure,Observation,SNOMED,Valid,Standard
4138934,305360007,Admission to respiratory medicine department,Procedure,Observation,SNOMED,Valid,Standard
4138935,305361006,Admission to clinical immunology department,Procedure,Observation,SNOMED,Valid,Standard
4138936,305364003,Admission to clinical physiology department,Procedure,Observation,SNOMED,Valid,Standard
4138938,305375004,Admission to care of the elderly department,Procedure,Observation,SNOMED,Valid,Standard
4138939,305382000,Admission to rehabilitation department,Procedure,Observation,SNOMED,Valid,Standard
4138940,305390000,Admission to pediatric oncology department,Procedure,Observation,SNOMED,Valid,Standard
4138941,305391001,Admission to pain management department,Procedure,Observation,SNOMED,Valid,Standard
4138942,305393003,Admission to blood transfusion department,Procedure,Observation,SNOMED,Valid,Standard
4138943,305394009,Admission to chemical pathology department,Procedure,Observation,SNOMED,Valid,Standard
4138944,305397002,Admission to medical microbiology department,Procedure,Observation,SNOMED,Valid,Standard
4138945,305399004,Admission to neuropathology department,Procedure,Observation,SNOMED,Valid,Standard
4138946,305402003,Admission to forensic psychiatry department,Procedure,Observation,SNOMED,Valid,Standard
4138947,305403008,Admission to psychogeriatric department,Procedure,Observation,SNOMED,Valid,Standard
4138948,305411003,Admission to thoracic surgery department,Procedure,Observation,SNOMED,Valid,Standard
4138949,305412005,Admission to cardiac surgery department,Procedure,Observation,SNOMED,Valid,Standard
4138950,305414006,Admission to orthodontics department,Procedure,Observation,SNOMED,Valid,Standard
4138951,305415007,Admission to pediatric dentistry department,Procedure,Observation,SNOMED,Valid,Standard
4138952,305417004,"Admission to ear, nose and throat department",Procedure,Observation,SNOMED,Valid,Standard
4138953,305418009,Admission to endocrine surgery department,Procedure,Observation,SNOMED,Valid,Standard
4138954,305425002,Admission to neurosurgical department,Procedure,Observation,SNOMED,Valid,Standard
4139064,305428000,Admission to orthopedic department,Procedure,Observation,SNOMED,Valid,Standard
4139065,305433001,Admission to trauma surgery department,Procedure,Observation,SNOMED,Valid,Standard
4139242,307061004,Referral by clinical hematologist,Procedure,Observation,SNOMED,Valid,Standard
4139347,426584002,Esophageal pressure monitoring,Procedure,Observation,SNOMED,Valid,Standard
4139352,426623001,Anesthesia care monitoring,Procedure,Observation,SNOMED,Valid,Standard
4139408,307286004,Benign salivary neoplasm excised,Procedure,Observation,SNOMED,Valid,Standard
4139523,426847005,Supervision while eating meal,Procedure,Observation,SNOMED,Valid,Standard
4139565,307373005,Referral to acute pain service,Procedure,Observation,SNOMED,Valid,Standard
4139566,307374004,Referral to rehabilitation service,Procedure,Observation,SNOMED,Valid,Standard
4139567,307376002,Referral to community rehabilitation,Procedure,Observation,SNOMED,Valid,Standard
4139568,307377006,Referral to young disabled service,Procedure,Observation,SNOMED,Valid,Standard
4139569,307383009,Discharge from community rehabilitation service,Procedure,Observation,SNOMED,Valid,Standard
4140032,305912004,Referral by health worker,Procedure,Observation,SNOMED,Valid,Standard
4140033,305917005,Referral by pediatric audiologist,Procedure,Observation,SNOMED,Valid,Standard
4140034,305921003,Referral by marriage guidance counselor,Procedure,Observation,SNOMED,Valid,Standard
4140035,305922005,Referral by mental health counselor,Procedure,Observation,SNOMED,Valid,Standard
4140036,305925007,Referral by Accident and Emergency doctor,Procedure,Observation,SNOMED,Valid,Standard
4140037,305926008,Referral by anesthetist,Procedure,Observation,SNOMED,Valid,Standard
4140038,305932003,Referral by own GP,Procedure,Observation,SNOMED,Valid,Standard
4140039,305941008,Referral by adult intensive care specialist,Procedure,Observation,SNOMED,Valid,Standard
4140040,305942001,Referral by pediatric intensive care specialist,Procedure,Observation,SNOMED,Valid,Standard
4140041,305950005,Referral by blood transfusion doctor,Procedure,Observation,SNOMED,Valid,Standard
4140042,305958003,Referral by cardiologist,Procedure,Observation,SNOMED,Valid,Standard
4140043,305959006,Referral by chest physician,Procedure,Observation,SNOMED,Valid,Standard
4140044,305962009,Referral by clinical immunologist,Procedure,Observation,SNOMED,Valid,Standard
4140045,305964005,Referral by clinical pharmacologist,Procedure,Observation,SNOMED,Valid,Standard
4140046,305967003,Referral by endocrinologist,Procedure,Observation,SNOMED,Valid,Standard
4140047,305970004,Referral by general physician,Procedure,Observation,SNOMED,Valid,Standard
4140048,305977001,Referral by infectious diseases physician,Procedure,Observation,SNOMED,Valid,Standard
4140049,305978006,Referral by nephrologist,Procedure,Observation,SNOMED,Valid,Standard
4140050,305986006,Referral by child and adolescent psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4140051,305991007,Referral by rehabilitation psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4140052,305992000,Referral by public health physician,Procedure,Observation,SNOMED,Valid,Standard
4140053,306007009,"Referral by ear, nose and throat surgeon",Procedure,Observation,SNOMED,Valid,Standard
4140054,306010002,Referral by general gastrointestinal surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140055,306013000,Referral by general surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140056,306015007,Referral by hepatobiliary surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140057,306026001,Referral by vascular surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140058,306035008,Referral by Marie Curie nurse,Procedure,Observation,SNOMED,Valid,Standard
4140059,306046006,Referral by community psychiatric nurse,Procedure,Observation,SNOMED,Valid,Standard
4140060,306051000,Referral by school nurse,Procedure,Observation,SNOMED,Valid,Standard
4140061,306053002,Referral by community-based midwife,Procedure,Observation,SNOMED,Valid,Standard
4140062,306061007,Referral by drama therapist,Procedure,Observation,SNOMED,Valid,Standard
4140063,306062000,Referral by music therapist,Procedure,Observation,SNOMED,Valid,Standard
4140064,306063005,Referral by play therapist,Procedure,Observation,SNOMED,Valid,Standard
4140065,306064004,Referral by audiology technician,Procedure,Observation,SNOMED,Valid,Standard
4140168,306073007,Referral by social services department occupational therapist,Procedure,Observation,SNOMED,Valid,Standard
4140169,306076004,Referral by orthoptist,Procedure,Observation,SNOMED,Valid,Standard
4140170,306080009,Referral by community-based physiotherapist,Procedure,Observation,SNOMED,Valid,Standard
4140171,306085004,Referral by diagnostic radiographer,Procedure,Observation,SNOMED,Valid,Standard
4140172,306238000,Referral to Social Services,Procedure,Observation,SNOMED,Valid,Standard
4140173,306240005,Referral to social services department duty team,Procedure,Observation,SNOMED,Valid,Standard
4140174,306242002,Referral to audiological scientist,Procedure,Observation,SNOMED,Valid,Standard
4140175,306246004,Referral to registered hearing aid dispenser,Procedure,Observation,SNOMED,Valid,Standard
4140176,306257009,Referral to family planning doctor,Procedure,Observation,SNOMED,Valid,Standard
4140177,306259007,Referral to adult intensive care specialist,Procedure,Observation,SNOMED,Valid,Standard
4140178,306263000,Referral to pediatric neurologist,Procedure,Observation,SNOMED,Valid,Standard
4140179,306264006,Referral to pediatric oncologist,Procedure,Observation,SNOMED,Valid,Standard
4140180,306273003,Referral to chest physician,Procedure,Observation,SNOMED,Valid,Standard
4140181,306276006,Referral to clinical neurophysiologist,Procedure,Observation,SNOMED,Valid,Standard
4140182,306278007,Referral to endocrinologist,Procedure,Observation,SNOMED,Valid,Standard
4140183,306280001,Referral to clinical cytogeneticist,Procedure,Observation,SNOMED,Valid,Standard
4140184,306281002,Referral to clinical molecular geneticist,Procedure,Observation,SNOMED,Valid,Standard
4140185,306282009,Referral to genitourinary physician,Procedure,Observation,SNOMED,Valid,Standard
4140186,306287003,Referral to nuclear medicine physician,Procedure,Observation,SNOMED,Valid,Standard
4140187,306288008,Referral to palliative care physician,Procedure,Observation,SNOMED,Valid,Standard
4140188,306291008,Referral to child and adolescent psychiatrist,Procedure,Observation,SNOMED,Valid,Standard
4140189,306298002,Referral to occupational health physician,Procedure,Observation,SNOMED,Valid,Standard
4140190,306302005,Referral to cardiac surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140191,306315001,Referral to plastic surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140192,306318004,Referral to urologist,Procedure,Observation,SNOMED,Valid,Standard
4140193,306324005,Referral to continence nurse,Procedure,Observation,SNOMED,Valid,Standard
4140194,306328008,Referral to nurse behavioral therapist,Procedure,Observation,SNOMED,Valid,Standard
4140195,306331009,Referral to pediatric nurse,Procedure,Observation,SNOMED,Valid,Standard
4140196,306332002,Referral to psychiatric nurse,Procedure,Observation,SNOMED,Valid,Standard
4140197,306339006,Referral to outreach nurse,Procedure,Observation,SNOMED,Valid,Standard
4140198,306343005,Referral to psychotherapist,Procedure,Observation,SNOMED,Valid,Standard
4140199,306344004,Referral to professional allied to medicine,Procedure,Observation,SNOMED,Valid,Standard
4140200,306345003,Referral to arts therapist,Procedure,Observation,SNOMED,Valid,Standard
4140201,306353006,Referral to community-based dietitian,Procedure,Observation,SNOMED,Valid,Standard
4140228,33159007,Unilateral oophorectomy,Procedure,Observation,SNOMED,Valid,Standard
4140250,265642006,Obstetric monitoring,Procedure,Observation,SNOMED,Valid,Standard
4140317,306355004,Referral to community-based occupational therapist,Procedure,Observation,SNOMED,Valid,Standard
4140318,306360000,Referral to community-based speech and language therapist,Procedure,Observation,SNOMED,Valid,Standard
4140319,306361001,Referral to hospital-based speech and language therapist,Procedure,Observation,SNOMED,Valid,Standard
4140320,306364009,Referral to therapeutic radiographer,Procedure,Observation,SNOMED,Valid,Standard
4140321,306369004,Referral to lip/speech-reading teacher,Procedure,Observation,SNOMED,Valid,Standard
4140325,306383002,Discharge by counselor,Procedure,Observation,SNOMED,Valid,Standard
4140326,306385009,Discharge by bereavement counselor,Procedure,Observation,SNOMED,Valid,Standard
4140327,306404005,Discharge by intensive care specialist,Procedure,Observation,SNOMED,Valid,Standard
4140328,306412002,Discharge by hematologist,Procedure,Observation,SNOMED,Valid,Standard
4140329,306416004,Discharge by physician,Procedure,Observation,SNOMED,Valid,Standard
4140330,306422008,Discharge by clinical hematologist,Procedure,Observation,SNOMED,Valid,Standard
4140331,306423003,Discharge by clinical immunologist,Procedure,Observation,SNOMED,Valid,Standard
4140332,306428007,Discharge by endocrinologist,Procedure,Observation,SNOMED,Valid,Standard
4140333,306431008,Discharge by geneticist,Procedure,Observation,SNOMED,Valid,Standard
4140334,306440007,Discharge by neurologist,Procedure,Observation,SNOMED,Valid,Standard
4140335,306464008,Discharge by cardiothoracic surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140336,306466005,Discharge by cardiac surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140337,306469003,Discharge by pediatric dentist,Procedure,Observation,SNOMED,Valid,Standard
4140338,306471003,"Discharge by ear, nose and throat surgeon",Procedure,Observation,SNOMED,Valid,Standard
4140339,306477004,Discharge by general surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140340,306480003,Discharge by neurosurgeon,Procedure,Observation,SNOMED,Valid,Standard
4140341,306482006,Discharge by oral surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140342,306487000,Discharge by plastic surgeon,Procedure,Observation,SNOMED,Valid,Standard
4140343,306490006,Discharge by urologist,Procedure,Observation,SNOMED,Valid,Standard
4140344,306493008,Discharge by agency nurse,Procedure,Observation,SNOMED,Valid,Standard
4140345,306495001,Discharge by breast care nurse,Procedure,Observation,SNOMED,Valid,Standard
4140346,306499007,Discharge by diabetic liaison nurse,Procedure,Observation,SNOMED,Valid,Standard
4140347,306507000,Discharge by oncology nurse,Procedure,Observation,SNOMED,Valid,Standard
4140348,306509002,Discharge by stoma nurse,Procedure,Observation,SNOMED,Valid,Standard
4140349,306521003,Discharge by research nurse,Procedure,Observation,SNOMED,Valid,Standard
4140350,306527004,Discharge by professional allied to medicine,Procedure,Observation,SNOMED,Valid,Standard
4140351,306530006,Discharge by dance therapist,Procedure,Observation,SNOMED,Valid,Standard
